Airline,Source,Destination,Duration,Total stops,Price,Date
Multiple Airlines,DUB,TFN,590,2,195,2023-12-31
Multiple Airlines,DUB,TFN,580,2,204,2023-12-31
Iberia,DUB,TFN,940,1,204,2023-12-31
Iberia,DUB,TFN,865,1,238,2023-12-31
Vueling,DUB,TFN,865,1,251,2023-12-31
Vueling,DUB,TFN,940,1,251,2023-12-31
Multiple Airlines,DUB,TFN,770,2,219,2023-12-31
"Aer Lingus, Air Europa",DUB,TFN,955,1,247,2023-12-31
Multiple Airlines,DUB,TFN,760,2,228,2023-12-31
Multiple Airlines,DUB,TFN,635,2,361,2023-12-31
Multiple Airlines,DUB,TFN,730,2,303,2023-12-31
"Aer Lingus, Vueling",DUB,TFN,940,2,245,2023-12-31
Multiple Airlines,DUB,TFN,965,2,219,2023-12-31
Multiple Airlines,DUB,TFN,955,2,228,2023-12-31
"Aer Lingus, Binter Canarias",DUB,TFN,420,1,237,2024-01-01
Iberia,DUB,TFN,865,1,196,2024-01-01
Vueling,DUB,TFN,585,1,243,2024-01-01
Iberia,DUB,TFN,940,1,204,2024-01-01
Vueling,DUB,TFN,760,1,266,2024-01-01
Iberia,DUB,TFN,1030,1,204,2024-01-01
Iberia,DUB,TFN,1105,1,211,2024-01-01
Iberia,DUB,TFN,1560,1,211,2024-01-01
Iberia,DUB,TFN,1160,1,314,2024-01-01
Iberia,DUB,TFN,1635,1,211,2024-01-01
"TAP AIR PORTUGAL, Air Europa",DUB,TFN,745,3,447,2024-01-01
British Airways,DUB,TFN,735,2,580,2024-01-01
British Airways,DUB,TFN,735,2,580,2024-01-01
"Aer Lingus, Iberia",DUB,TFN,705,2,606,2024-01-01
"Aer Lingus, Iberia",DUB,TFN,705,2,606,2024-01-01
Vueling,DUB,TFN,455,1,257,2024-01-02
"Aer Lingus, Air Europa",DUB,TFN,1530,2,201,2024-01-02
"Aer Lingus, Binter Canarias",DUB,TFN,435,1,239,2024-01-02
Iberia,DUB,TFN,500,1,299,2024-01-02
"Aer Lingus, Binter Canarias",DUB,TFN,480,1,285,2024-01-02
Iberia,DUB,TFN,455,1,569,2024-01-02
"Aer Lingus, Binter Canarias",DUB,TFN,540,1,285,2024-01-02
Iberia,DUB,TFN,670,1,299,2024-01-02
Vueling,DUB,TFN,500,1,616,2024-01-02
Iberia,DUB,TFN,555,1,498,2024-01-02
"Aer Lingus, Air Europa",DUB,TFN,570,1,453,2024-01-02
Multiple Airlines,DUB,TFN,590,2,271,2024-01-02
Multiple Airlines,DUB,TFN,660,2,271,2024-01-02
Multiple Airlines,DUB,TFN,710,2,271,2024-01-02
"Aer Lingus, Air Europa",DUB,TFN,625,2,432,2024-01-02
"Aer Lingus, Air Europa",DUB,TFN,650,2,411,2024-01-02
"Aer Lingus, Binter Canarias",DUB,TFN,370,1,252,2024-01-03
Iberia Express,DUB,TFN,940,1,139,2024-01-03
"Aer Lingus, Iberia Express",DUB,TFN,415,1,210,2024-01-03
Iberia,DUB,TFN,555,1,186,2024-01-03
Iberia,DUB,TFN,865,1,149,2024-01-03
"Aer Lingus, Iberia Express",DUB,TFN,555,1,168,2024-01-03
"Aer Lingus, Iberia",DUB,TFN,555,1,179,2024-01-03
Vueling,DUB,TFN,575,1,218,2024-01-03
Iberia,DUB,TFN,660,1,186,2024-01-03
British Airways,DUB,TFN,865,1,160,2024-01-03
Iberia Express,DUB,TFN,865,1,144,2024-01-03
Vueling,DUB,TFN,750,1,218,2024-01-03
"Aer Lingus, Binter Canarias",DUB,TFN,600,1,242,2024-01-03
"Aer Lingus, Binter Canarias",DUB,TFN,520,2,240,2024-01-03
"Aer Lingus, Air Europa",DUB,TFN,570,2,224,2024-01-03
Multiple Airlines,DUB,TFN,575,2,235,2024-01-03
"Aer Lingus, Iberia Express",DUB,TFN,415,1,137,2024-01-04
Iberia Express,DUB,TFN,835,1,99,2024-01-04
Iberia Express,DUB,TFN,440,1,159,2024-01-04
British Airways,DUB,TFN,440,1,207,2024-01-04
"Iberia, Iberia Express",DUB,TFN,440,1,163,2024-01-04
Vueling,DUB,TFN,550,1,144,2024-01-04
Vueling,DUB,TFN,725,1,118,2024-01-04
"Aer Lingus, Binter Canarias",DUB,TFN,480,1,153,2024-01-04
Iberia,DUB,TFN,440,1,182,2024-01-04
Iberia,DUB,TFN,500,1,186,2024-01-04
"Aer Lingus, Iberia Express",DUB,TFN,555,1,128,2024-01-04
British Airways,DUB,TFN,500,1,207,2024-01-04
"Iberia, Iberia Express",DUB,TFN,555,1,133,2024-01-04
"Aer Lingus, Iberia",DUB,TFN,555,1,142,2024-01-04
Iberia,DUB,TFN,555,1,146,2024-01-04
"Aer Lingus, Binter Canarias",DUB,TFN,555,1,153,2024-01-04
"Aer Lingus, Iberia Express",DUB,TFN,415,1,154,2024-01-05
Vueling,DUB,TFN,1540,1,61,2024-01-05
Iberia Express,DUB,TFN,865,1,95,2024-01-05
"Aer Lingus, Vueling",DUB,TFN,440,1,171,2024-01-05
Iberia,DUB,TFN,555,1,162,2024-01-05
"Aer Lingus, Iberia Express",DUB,TFN,555,1,138,2024-01-05
"Aer Lingus, Iberia",DUB,TFN,555,1,145,2024-01-05
"Aer Lingus, Air Europa",DUB,TFN,570,1,144,2024-01-05
"Aer Lingus, Vueling",DUB,TFN,715,1,126,2024-01-05
Iberia,DUB,TFN,865,1,120,2024-01-05
"Aer Lingus, Vueling",DUB,TFN,630,2,124,2024-01-05
Iberia,DUB,TFN,720,1,162,2024-01-05
"Aer Lingus, Iberia",DUB,TFN,720,1,145,2024-01-05
British Airways,DUB,TFN,735,2,192,2024-01-05
"Aer Lingus, Binter Canarias",DUB,TFN,600,1,209,2024-01-05
"Iberia Express, Air Europa",DUB,TFN,780,2,140,2024-01-05
Vueling,DUB,TFN,455,1,79,2024-01-06
"Aer Lingus, Vueling",DUB,TFN,440,1,104,2024-01-06
"Aer Lingus, Iberia Express",DUB,TFN,415,1,114,2024-01-06
"Aer Lingus, Iberia Express",DUB,TFN,450,1,108,2024-01-06
"Aer Lingus, Vueling",DUB,TFN,600,1,87,2024-01-06
"Aer Lingus, Iberia",DUB,TFN,450,1,113,2024-01-06
Iberia Express,DUB,TFN,480,1,107,2024-01-06
"Aer Lingus, Binter Canarias",DUB,TFN,380,1,161,2024-01-06
"Iberia, Iberia Express",DUB,TFN,450,1,122,2024-01-06
"Iberia Express, Iberia",DUB,TFN,480,1,113,2024-01-06
"Iberia, Iberia Express",DUB,TFN,480,1,115,2024-01-06
Iberia,DUB,TFN,450,1,127,2024-01-06
Iberia,DUB,TFN,480,1,120,2024-01-06
"Aer Lingus, Iberia Express",DUB,TFN,555,1,104,2024-01-06
British Airways,DUB,TFN,480,1,160,2024-01-06
Vueling,IBZ,DUB,440,1,108,2023-12-26
Vueling,IBZ,DUB,820,1,106,2023-12-26
"Vueling, Aer Lingus",IBZ,DUB,400,1,161,2023-12-26
British Airways,IBZ,DUB,380,1,285,2023-12-26
"Vueling, Air France",IBZ,DUB,525,1,189,2023-12-26
Vueling,IBZ,DUB,955,1,107,2023-12-26
British Airways,IBZ,DUB,430,1,285,2023-12-26
"Iberia, British Airways",IBZ,DUB,380,1,322,2023-12-26
"Transavia, Aer Lingus",IBZ,DUB,460,1,251,2023-12-26
