Airline,Duration,Total stops,Price,Date,Date scraped,Source_DUB,Source_IBZ,Source_MAD,Source_TFN,Destination_DUB,Destination_IBZ,Destination_MAD,Destination_TFN
Aer Lingus,155,0,301,2023-12-14,2023-11-12,1,0,0,0,0,0,1,0
Aer Lingus,155,0,157,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
Aer Lingus,155,0,157,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
Vueling,325,1,108,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
Iberia Express,155,0,172,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
Iberia,155,0,173,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
Vueling,155,0,186,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
Aer Lingus,155,0,352,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
Iberia,155,0,363,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
Aer Lingus,170,0,416,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
Iberia,170,0,424,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
KLM,320,1,220,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
"Transavia France, Air Europa",380,1,193,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
"Vueling, Air Europa",380,1,194,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
"Aer Lingus, easyJet",415,1,187,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
Iberia,325,1,344,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
TAP AIR PORTUGAL,350,1,360,2023-12-15,2023-11-12,1,0,0,0,0,0,1,0
"Aer Lingus, Binter Canarias",480,1,315,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,1235,3,200,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,1080,2,202,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
"Iberia Express, Air Europa",835,1,352,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,975,2,234,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Air Europa",835,1,383,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,1005,2,231,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,1065,2,231,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,1235,3,200,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,1185,2,226,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,1260,2,223,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,1265,3,207,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Vueling",1070,2,283,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,1220,2,243,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
"Transavia France, Vueling",1120,2,284,2023-11-12,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",420,1,222,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",480,1,197,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",435,1,230,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",540,1,197,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
Iberia,555,1,253,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
"Iberia, Vueling",555,1,260,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,560,2,225,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,590,2,221,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",495,2,329,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,620,2,225,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Vueling",725,1,270,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
"KLM, Air Europa",935,2,432,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
British Airways,545,2,721,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
British Airways,610,2,717,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
Vueling,500,1,813,2023-12-12,2023-11-12,1,0,0,0,0,0,0,1
Vueling,575,1,133,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
Vueling,1440,1,97,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Vueling",440,1,295,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",520,1,281,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
Iberia,575,1,371,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,580,2,232,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",600,1,311,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Iberia",565,2,236,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
"Vueling, Binter Canarias",765,2,206,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
"Vueling, Binter Canarias",705,2,221,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Vueling",725,1,248,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
"Vueling, Air Europa",670,2,305,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
Iberia,860,1,270,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
Vueling,565,2,385,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
British Airways,860,1,310,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
Iberia Express,860,1,247,2023-12-13,2023-11-12,1,0,0,0,0,0,0,1
Vueling,550,1,153,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
Vueling,1415,1,117,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",390,1,235,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",450,1,217,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Vueling",440,1,240,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",490,1,288,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,560,2,202,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
Iberia,555,1,327,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",525,1,274,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,525,2,231,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
Iberia,610,1,291,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,590,2,202,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
British Airways,610,1,310,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,590,2,213,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,620,2,202,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
Iberia,550,1,387,2023-12-14,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",440,1,221,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
Vueling,1090,1,149,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",520,1,211,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",585,1,211,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Vueling",440,1,339,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",600,1,211,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Binter Canarias",430,2,246,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
Iberia,865,1,190,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
British Airways,865,1,207,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
Iberia,1160,1,203,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
"Iberia, Air Europa",835,1,218,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
"Aer Lingus, Vueling",1015,1,207,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
"Iberia, Air Europa",780,2,206,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
Iberia,940,1,307,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
Multiple Airlines,545,2,309,2023-12-15,2023-11-12,1,0,0,0,0,0,0,1
Vueling,1120,1,87,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
British Airways,380,1,318,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
British Airways,505,1,324,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
Iberia,355,1,522,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
British Airways,505,1,338,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
British Airways,525,1,328,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
British Airways,430,1,420,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
Iberia,1065,1,212,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
British Airways,585,1,344,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
British Airways,465,1,643,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
"Air Europa, Vueling",1165,2,141,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
"Swiftair, Vueling",1165,2,143,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
"Swiftair, Vueling",1165,2,150,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
Vueling,1085,2,163,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
"Air Europa, Vueling",1165,2,154,2023-11-12,2023-11-12,0,1,0,0,1,0,0,0
Vueling,440,1,73,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
Vueling,820,1,62,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",400,1,217,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
Vueling,955,1,62,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
Vueling,1100,1,62,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
Iberia,440,1,261,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
British Airways,465,1,282,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
"Air Europa, Vueling",450,2,182,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
"Air Europa, Vueling",375,2,217,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
"Swiftair, Vueling",450,2,186,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
Vueling,405,2,210,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
British Airways,440,1,324,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
"Iberia, British Airways",465,1,317,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
British Airways,505,1,298,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
"Swiftair, Vueling",865,2,122,2023-12-12,2023-11-12,0,1,0,0,1,0,0,0
Iberia,350,1,97,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
Iberia Express,820,1,64,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
"Iberia, Iberia Express",350,1,91,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
British Airways,350,1,145,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
Vueling,350,1,156,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
Iberia,820,1,69,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
"Iberia, Iberia Express",820,1,67,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
"Iberia Express, Iberia",820,1,68,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",400,1,197,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
Vueling,845,1,79,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
"Iberia, British Airways",455,2,167,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
British Airways,465,1,247,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
British Airways,820,1,108,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
"Iberia, British Airways",515,2,155,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
"Iberia, British Airways",465,1,280,2023-12-13,2023-11-12,0,1,0,0,1,0,0,0
Iberia,610,1,90,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
Vueling,355,1,156,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
Iberia,355,1,171,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",345,1,169,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
Iberia,330,1,269,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",400,1,180,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
"Air Europa, Aer Lingus",490,1,159,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",485,1,169,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
British Airways,435,1,288,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
British Airways,290,1,443,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
British Airways,495,1,288,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
"Iberia, British Airways",435,1,333,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",545,1,188,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
British Airways,340,1,444,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
Vueling,1075,2,161,2023-12-14,2023-11-12,0,1,0,0,1,0,0,0
Vueling,290,1,110,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
Vueling,485,1,83,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",400,1,159,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",370,1,175,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",500,1,154,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
Iberia,290,1,382,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
British Airways,465,1,270,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
Iberia,355,1,329,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
"Vueling, Aer Lingus",575,1,175,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
"Air Europa, Aer Lingus",490,1,234,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
British Airways,525,1,270,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
British Airways,505,1,280,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
British Airways,430,1,321,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
British Airways,380,1,359,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
British Airways,585,1,259,2023-12-15,2023-11-12,0,1,0,0,1,0,0,0
Iberia Express,160,0,142,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
"Iberia, Vueling",1055,1,86,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
Iberia,160,0,143,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
Vueling,160,0,147,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,157,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
Iberia,165,0,227,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
British Airways,375,1,195,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
British Airways,350,1,210,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
British Airways,385,1,210,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
Air France,325,1,306,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
British Airways,435,1,210,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
British Airways,360,1,268,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
British Airways,300,1,368,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
"Air Europa, Aer Lingus",405,1,208,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
British Airways,405,1,268,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
British Airways,345,1,368,2023-11-12,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,150,0,75,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
Iberia Express,150,0,48,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
Iberia,150,0,50,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
Vueling,150,0,53,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,150,0,75,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
Iberia,165,0,103,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,165,0,124,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
Vueling,330,1,81,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
"Iberia, Vueling",435,1,79,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
Air France,325,1,143,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
British Airways,290,1,165,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
British Airways,350,1,135,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
"Iberia, British Airways",315,1,157,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
"Iberia, British Airways",325,1,157,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
British Airways,375,1,135,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
"Iberia, British Airways",290,1,195,2023-12-12,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,75,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
Iberia Express,160,0,47,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
Iberia,160,0,50,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
Vueling,160,0,53,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,75,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
British Airways,160,0,86,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
TAP AIR PORTUGAL,560,1,74,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
"Air Europa, Transavia France",345,1,102,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
Transavia France,400,1,91,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
Air France,325,1,142,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
British Airways,350,1,135,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
British Airways,365,1,135,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
British Airways,315,1,165,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
"Iberia, British Airways",315,1,170,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
British Airways,375,1,135,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
British Airways,290,1,210,2023-12-13,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,150,0,75,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Iberia,160,0,42,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Iberia,150,0,42,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Iberia Express,150,0,42,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Iberia Express,160,0,42,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Vueling,150,0,53,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Vueling,160,0,53,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,150,0,75,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,75,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
British Airways,150,0,78,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
British Airways,160,0,78,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,105,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,165,0,105,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Iberia,160,0,143,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Iberia,165,0,143,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
British Airways,160,0,182,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
British Airways,165,0,182,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Transavia France,325,1,104,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
"Iberia, Transavia France",345,1,108,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
"Air Europa, Transavia France",350,1,108,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Air France,325,1,142,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
British Airways,315,1,183,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
British Airways,325,1,183,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
British Airways,325,1,183,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
British Airways,325,1,189,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
"Iberia, British Airways",325,1,188,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Air France,435,1,142,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
British Airways,350,1,178,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
KLM,370,1,173,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
British Airways,365,1,178,2023-12-14,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,75,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
Iberia,160,0,42,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
Iberia Express,160,0,43,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
Vueling,160,0,53,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,75,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
British Airways,160,0,78,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,160,0,81,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
Iberia,160,0,101,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
Aer Lingus,165,0,139,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
British Airways,160,0,140,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
Iberia,165,0,183,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
British Airways,165,0,225,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
Vueling,375,1,86,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
"Iberia, Vueling",540,1,83,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
Air France,325,1,141,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
"Iberia, Vueling",480,1,97,2023-12-15,2023-11-12,0,0,1,0,1,0,0,0
"Binter Canarias, Aer Lingus",390,1,237,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
Iberia,860,1,160,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
"Iberia, Iberia Express",860,1,270,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Vueling",960,2,254,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
Vueling,1080,1,410,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
"Air Europa, Vueling",1140,2,234,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
"Canaryfly, Vueling",1140,2,234,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Vueling",1140,2,239,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
"Canaryfly, Vueling",1140,3,249,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Vueling",1110,2,292,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
Vueling,1095,2,310,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
Vueling,1095,2,296,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Vueling",1080,2,342,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Vueling",960,2,366,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Vueling",1020,2,342,2023-11-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",360,1,198,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
Vueling,780,1,170,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",390,1,207,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",420,1,198,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",450,1,207,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",480,1,198,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",510,1,198,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",430,1,278,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",540,1,198,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",570,1,198,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
"Air Europa, Aer Lingus",510,1,303,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",630,1,207,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
"Air Europa, Aer Lingus",765,1,193,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
Multiple Airlines,585,2,257,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
Multiple Airlines,600,2,252,2023-12-12,2023-11-12,0,0,0,1,1,0,0,0
Vueling,805,1,103,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
Iberia,420,1,328,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
British Airways,420,1,347,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
"Vueling, Aer Lingus",665,1,150,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
Iberia,860,1,164,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
Vueling,420,1,664,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
British Airways,860,1,174,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Aer Lingus",500,1,361,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
Iberia,680,1,297,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
Multiple Airlines,585,2,259,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
Multiple Airlines,600,2,257,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
"Vueling, Aer Lingus",710,2,184,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Iberia Express",600,2,280,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
Multiple Airlines,540,2,338,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
"Binter Canarias, Iberia Express",590,3,275,2023-12-13,2023-11-12,0,0,0,1,1,0,0,0
British Airways,420,1,174,2023-12-14,2023-11-12,0,0,0,1,1,0,0,0
Vueling,1125,1,111,2023-12-14,2023-11-12,0,0,0,1,1,0,0,0
